   X             Y          F275W        F336W      F438W       F814W
   2824.6959   5147.9477     20.5178     19.4953     19.6649     17.6564
   3818.0034   5148.0757     20.6299     19.5892     19.6875     17.6894
   4341.9747   5147.8439     23.8327     21.8907     21.5117     18.9728
   4539.0234   5148.1901     21.3697     20.2100     20.2233     18.0814
   5390.8312   5148.3565     20.9772     19.8594     19.9099     17.8460
   5454.3003   5147.8781     99.9999     22.9834     22.3123     19.4780
   6505.4858   5147.5147     20.2552     19.2281     19.2884     17.4056
   3016.4889   5148.4996     22.0722     20.7083     20.6767     18.3787
   4169.8934   5149.3894     18.1763     16.5281     16.0946     13.5419
   5546.8363   5148.5605     19.4560     18.0179     17.7533     15.4237
   6648.3096   5148.9278     21.8664     20.5066     20.5493     18.3781
   7342.8860   5148.8387     19.8063     18.8434     18.9264     17.0701
   2788.2916   5150.1912     21.0104     99.9999     20.0893     18.0030
   5078.8027   5150.0887     20.6127     19.4988     19.5607     17.5324
   5811.8412   5150.1462     20.3136     19.2686     19.2947     17.3415
   3251.4956   5151.0121     24.1614     22.2229     21.8116     19.2125
   3306.2728   5151.3208     21.8087     20.5539     20.5771     18.3836
   4148.8257   5150.5865     99.9999     23.4451     22.6591     19.5316
   4716.3529   5151.4787     19.6025     18.6187     18.6555     16.7082
   4785.5834   5151.1680     20.3919     19.4011     19.4629     17.5136
   5501.6780   5150.9057     23.8444     21.7837     21.5326     18.8577
   5633.8738   5151.2143     21.7510     20.4797     20.4681     18.2956
   6251.7521   5150.7324     20.0763     19.0744     19.1857     17.3130
   6303.8346   5150.6501     19.7195     18.7426     18.8462     17.0224
   3050.9309   5151.6943     20.7814     19.7538     19.8760     17.8242
   3979.3223   5151.9518     22.9282     21.2267     21.0828     18.7399
   3993.9885   5151.8186     21.6932     20.4437     20.4941     18.2994
   4093.9578   5152.3657     20.1147     19.1040     19.1530     17.2250
   4113.4710   5151.9485     20.6862     19.6380     19.7425     17.7466
   4703.2838   5152.0032     22.5153     21.1256     20.9096     18.5483
   4731.2953   5151.7828     20.0784     19.0525     19.0758     17.0576
   5042.8110   5151.5171     20.2504     19.1928     19.2664     17.2906
   5210.4466   5151.7907     20.4181     19.3597     19.4218     17.4211
   5620.3166   5151.5692     18.0100     17.5022     17.6010     16.3734
   6437.2551   5151.8038     21.2526     20.0394     20.1436     18.0086
   4008.5217   5153.3714     99.9999     23.6167     22.6021     19.7043
   4442.7583   5153.1268     19.4345     18.2612     18.2533     16.1872
   4522.1487   5153.1578     19.2058     18.1652     18.1795     16.2487
   4679.6200   5153.1663     20.4273     19.3583     19.4225     17.4137
   5161.5036   5153.2259     24.6669     22.3836     21.9613     19.1733
   5299.1502   5153.3713     24.9287     22.4299     21.6844     18.8230
   5585.3917   5153.1296     20.1116     19.0548     19.0983     17.1884
   5866.6909   5152.6741     19.7165     18.7063     18.7764     16.8935
   6122.2066   5152.9495     22.2016     20.7845     20.7243     18.5128
   6754.7624   5152.6948     22.4474     21.0487     20.9144     18.6725
   7145.5731   5153.3954     21.3083     20.0432     20.1572     18.0947
   7241.4643   5153.1197     99.9999     22.9468     22.3231     19.4688
   7249.5397   5153.2321     99.9999     22.5031     21.9903     19.3249
   7786.0586   5152.5486     99.9999     19.6137     19.7619     17.7452
   7891.8266   5152.8951     99.9999     99.9999     20.8951     18.5747
   2677.7313   5153.6422     19.0275     18.1117     18.1541     16.3076
   3190.5085   5154.4870     20.8988     19.8379     19.9611     17.9099
   4954.1184   5153.6217     21.0833     19.9251     19.9980     17.8805
   5698.0464   5153.7248     20.4859     19.4527     19.5563     17.6117
   5917.2478   5153.5773     19.9530     18.8623     18.8996     16.9578
   6146.4953   5154.4098     23.8083     21.8160     21.4823     18.9825
   7164.5039   5154.2968     21.4304     20.1910     20.2515     18.1680
   2954.9508   5154.5106     24.2249     22.4785     21.9270     19.2634
   3381.1640   5155.2313     22.3695     21.0250     20.9496     18.5981
   4075.0560   5155.3993     99.9999     22.7525     22.1924     19.2929
   4875.6055   5155.1591     19.4670     18.2371     18.1609     16.0152
   5354.8773   5155.0003     20.2643     19.1930     19.2418     17.3228
   6365.2885   5155.2591     23.1841     21.4253     21.2182     18.7230
   6742.2066   5154.8693     24.5814     22.6703     22.0987     19.3708
   6849.5271   5154.9078     21.0483     19.9149     19.9969     17.9646
   7412.8191   5155.0372     99.9999     23.3910     22.6664     19.7266
   7898.0633   5154.8788     99.9999     99.9999     22.9661     19.8114
   2773.9318   5156.2648     23.4100     21.7025     21.4898     18.9696
   3805.3714   5155.7459     20.8352     19.7345     19.8054     17.7276
   3821.6729   5155.5731     99.9999     23.8634     22.9486     19.8218
   4750.1309   5156.2550     99.9999     22.5867     22.0066     19.1173
   4845.4923   5156.3954     20.7778     19.6263     19.7494     17.7205
   4914.1517   5155.8779     20.8138     19.7152     19.7582     17.7394
   4927.6631   5155.7606     20.3820     19.3365     19.4085     17.4507
   5889.5211   5156.4306     99.9999     22.7370     22.1954     19.3911
   6381.1779   5155.6584     99.9999     22.4552     21.9358     19.2808
   7631.7715   5156.0127     21.5928     20.3293     20.3519     18.1988
   3133.9846   5157.1044     99.9999     23.1793     22.4407     19.5787
   3689.3706   5157.4534     99.9999     22.8731     22.3796     19.5228
   3948.4371   5156.9836     21.1432     20.0236     20.0974     17.9962
   4219.9199   5157.1408     21.2719     20.0822     20.1390     18.0247
   4815.8639   5156.6888     19.3329     18.3175     18.3438     16.4238
   5238.3566   5156.8206     99.9999     22.6530     22.1013     19.2848
   5599.4281   5156.6550     21.0967     19.9112     20.0219     17.9400
   5976.0646   5157.4203     19.1058     17.6427     17.4249     15.1270
   6281.2285   5156.9935     20.0756     19.0848     19.1440     17.2701
   7865.4590   5157.3327     99.9999     22.2587     21.8647     19.1857
   4859.3313   5157.8690     99.9999     22.4365     22.0279     19.1909
   5092.2291   5157.8074     22.2585     20.7634     20.7590     18.3904
   5395.1136   5157.9470     23.7204     21.8166     21.5107     18.9024
   6867.4335   5157.5276     23.9281     21.9121     21.6113     19.0440
   7703.9532   5157.6574     99.9999     22.6003     22.0661     19.3708
   4182.0496   5158.8683     21.2451     20.1312     20.1728     17.9906
   4528.6791   5158.9033     22.6201     21.0545     21.0249     18.6084
   5035.0349   5158.7036     99.9999     22.4547     22.0338     19.1596
   5818.2828   5159.2336     19.3842     17.9145     17.7626     15.4596
   5991.5395   5159.2831     20.4578     19.3819     19.4802     17.5291
   2625.6937   5160.0407     20.9786     19.8826     19.9378     17.8933
   4484.1606   5159.6671     19.5645     18.6057     18.6746     16.7811
   4555.0549   5159.9189     19.4825     18.4730     18.4740     16.4666
   5842.1442   5160.4489     20.3526     19.2551     19.3394     17.3935
   7941.2953   5160.3272     99.9999     99.9999     18.8861     17.0146
   2816.0949   5160.7239     99.9999     22.9907     22.4063     19.5493
   3304.6294   5161.0704     20.6212     19.6096     19.7711     17.7828
   3431.3496   5160.9992     19.5290     18.6010     18.6886     16.8289
   3944.8454   5161.0898     21.2383     20.1137     20.2081     18.0587
   4010.0316   5161.4057     20.5699     19.4960     19.5814     17.5647
   5065.4054   5161.3658     21.3521     20.1540     20.2088     18.0218
   5433.1609   5161.0451     21.5861     20.3425     20.3074     18.1815
   6007.9998   5160.6290     21.4854     20.1930     20.2548     18.1179
   6898.1653   5161.1486     23.7706     21.9858     21.6003     18.9777
   7667.1649   5161.0675     99.9999     22.8709     22.3721     19.3867
   4372.2060   5161.7467     21.4386     20.2223     20.2732     18.0520
   4382.8372   5161.9469     19.9468     18.9200     19.0143     17.1153
   4795.5744   5161.8192     20.8120     19.6604     19.7533     17.7425
   5413.4885   5162.2129     21.7435     20.3693     20.3465     18.1319
   5586.9089   5162.0031     19.5825     18.5814     18.5981     16.7132
   5708.6962   5161.9071     19.6069     18.6304     18.6742     16.8272
   6485.8055   5162.2668     21.2168     19.9811     20.0574     17.9476
   6908.6927   5161.8535     22.2694     20.7833     20.8009     18.5410
   3904.1448   5162.7349     22.6420     21.0363     20.9388     18.6240
   4031.8323   5162.5262     19.7530     18.7556     18.8271     16.9182
   4094.2604   5162.5944     19.8211     18.8560     18.9131     16.9697
   4440.7683   5162.4937     22.6814     21.0621     20.9357     18.4949
   5931.5937   5162.8687     19.5215     18.5133     18.5322     16.6621
   6778.6981   5163.2804     20.5941     19.5321     19.6194     17.6443
   4051.0998   5164.4495     21.2493     20.0403     20.1407     18.0282
   4344.2031   5163.7826     99.9999     22.2463     21.8618     19.1342
   4639.0233   5163.9561     17.8724     16.1752     15.7477     13.1308
   4773.8574   5164.3332     19.5301     18.5436     18.5717     16.6878
   4955.7129   5163.7457     20.9758     19.7795     19.8478     17.7538
   5056.1990   5163.9968     99.9999     22.6086     21.9700     19.2794
   5688.7041   5164.1597     15.8029     15.5330     15.9170     15.2234
   7548.2011   5164.4284     99.9999     23.9040     23.1100     19.9109
   2823.6775   5164.6687     22.5481     21.1031     20.9786     18.6693
   3220.0484   5164.6641     19.7269     18.8402     18.9367     17.0717
   4561.4642   5165.1102     21.7153     20.4280     20.4487     18.2486
   4588.6828   5165.0624     19.2132     18.3828     18.3676     16.6998
   4730.0969   5164.4836     99.9999     23.9817     22.8766     19.8368
   4878.3983   5164.5795     99.9999     23.5094     22.5438     19.5414
   4917.4560   5165.4054     22.7730     21.2037     21.0491     18.6851
   5285.3956   5165.2512     19.5240     18.4204     18.3804     16.4070
   5724.9433   5164.5909     17.8643     15.9916     15.6270     12.9962
   6294.2346   5165.0087     22.3423     20.8676     20.8188     18.5439
   6718.4513   5165.4002     22.1612     20.8156     20.7313     18.5026
   6742.6692   5165.1196     99.9999     23.9296     22.9622     19.8229
   7245.8078   5164.7647     23.3707     21.6171     21.3971     18.9690
   5101.7907   5166.3778     20.4362     19.3767     19.4657     17.4756
   5115.6486   5165.5791     20.3932     19.2247     19.2741     17.2025
   6625.8676   5166.3670     19.0648     18.0606     18.0785     16.2035
   7076.0443   5166.3245     19.7925     18.7893     18.8438     16.9866
   3160.7841   5166.7745     23.8339     21.8033     21.6213     19.0454
   3770.1972   5166.7998     20.3454     19.3636     19.4576     17.4860
   4811.9520   5167.4183     99.9999     23.1477     22.3264     19.4980
   5768.4461   5166.8947     19.5515     18.2888     18.1914     15.9967
   7267.7953   5166.6704     22.0951     20.6147     20.6587     18.4598
   7306.5129   5167.1138     20.8633     19.7257     19.8233     17.8049
   3343.1691   5168.0966     21.4600     20.3325     20.3859     18.2387
   3876.9771   5167.5129     20.3702     19.3654     19.4788     17.5300
   3950.9984   5167.9033     22.9326     21.3980     21.2690     18.7849
   4106.8477   5168.2992     21.3992     20.1922     20.2161     18.0714
   4336.2613   5167.8786     19.2117     18.1897     18.2152     16.2804
   4680.7320   5168.1021     20.3078     19.2589     19.3182     17.3469
   4853.0182   5167.8644     20.5553     19.5010     19.5911     17.6314
   4975.0162   5167.6848     99.9999     22.6038     22.0569     19.3466
   5427.8224   5167.7484     99.9999     22.2723     21.9284     19.2024
   3923.5637   5169.0778     19.2148     18.2580     18.3069     16.4155
   5411.2961   5168.7959     99.9999     23.2510     22.4011     19.5494
   6246.4589   5168.5563     22.8425     21.2326     21.1091     18.7708
   7486.5134   5169.2583     24.0935     22.1141     21.7373     19.1614
   2997.3665   5170.3107     21.0760     20.0022     20.0642     17.9591
   4201.9960   5170.1628     99.9999     22.7786     22.2561     19.4513
   5623.5872   5169.7437     20.4224     19.3680     19.4577     17.5014
   5995.4781   5170.2017     99.9999     23.8270     22.8288     19.7745
   7043.7768   5169.6667     22.2719     20.9089     20.8459     18.5794
   3036.3040   5170.5741     21.6031     20.4285     20.3993     18.2429
   3440.3383   5171.3793     20.4762     19.4678     19.6095     17.6224
   3743.2137   5170.9604     24.1169     22.1459     21.8028     19.2092
   4089.2792   5171.4433     23.2182     21.5864     21.3700     18.8220
   4575.3506   5170.8727     19.4156     18.3434     18.3512     16.3648
   5235.8892   5170.8236     21.2104     20.0012     20.1050     18.0078
   5299.7635   5171.0597     20.2502     19.0590     19.1612     17.0996
   5872.5315   5170.5775     99.9999     22.9314     22.2692     19.4620
   6404.8509   5170.5615     24.0531     22.1187     21.6725     19.0920
   7322.5078   5171.2367     19.6661     18.7775     18.8997     17.1933
   3508.6797   5171.7902     20.2739     19.2767     19.3803     17.4108
   4075.5562   5172.2492     21.9892     20.7112     20.6902     18.4765
   4150.5976   5171.5199     20.9847     19.8817     19.9789     17.9169
   4480.3220   5172.4746     19.5517     18.2827     18.1850     15.9607
   5635.8726   5172.1073     19.0812     17.6857     17.3989     15.0488
   5967.1214   5172.3231     20.7577     19.6391     19.7114     17.6419
   6422.4370   5172.0684     20.4146     19.3572     19.4136     17.4965
   6652.3485   5171.6778     22.9587     21.3280     21.1495     18.7935
   7925.8646   5171.6178     99.9999     99.9999     19.7867     17.7894
   3014.2055   5173.1576     20.8567     19.8022     19.9267     17.8527
   3252.0017   5173.2591     23.9485     22.1668     21.8316     19.2003
   3272.7927   5173.3938     22.4925     21.1273     21.0054     18.6622
   3463.7858   5172.9183     21.8540     20.5312     20.5519     18.3765
   5342.7842   5172.5614     20.2878     19.2062     19.2569     17.3317
   7476.2816   5172.6928     23.1860     21.5952     21.3192     18.8700
   3719.3214   5174.0097     19.3575     18.4573     18.4957     16.6437
   4311.9731   5173.9832     22.2699     20.8141     20.8021     18.4588
   4329.1065   5174.4601     99.9999     22.9085     22.2141     19.4419
   4699.9811   5174.2523     23.0332     21.3243     21.1401     18.7421
   5427.3664   5173.9791     24.3772     22.3296     21.8467     19.1664
   6050.1641   5173.7458     21.6128     20.3385     20.3350     18.1629
   6868.7961   5173.6452     19.8327     18.8550     18.9089     17.0440
   7190.6627   5174.0597     21.2956     20.0940     20.1666     18.1205
   3027.6188   5175.3163     99.9999     24.0652     22.9888     19.8976
   3411.9485   5174.8430     19.0637     18.0248     18.0595     16.0705
   4129.5102   5174.9253     99.9999     22.8023     22.1908     19.3815
   4252.9678   5174.9177     20.2204     19.2005     19.2647     17.2982
   4412.1004   5174.9692     23.8001     21.8126     21.5608     19.0221
   4739.9899   5175.2629     20.4578     19.3455     19.4163     17.4047
   5140.0555   5174.6268     21.3536     20.1604     20.2027     18.0785
   5371.9017   5174.6843     20.6411     19.5549     19.6057     17.6034
   5820.5664   5175.1420     18.3298     16.7169     16.3804     13.9429
   5944.1688   5174.5011     20.2922     19.2532     19.3286     17.3963
   6111.2246   5174.5144     20.1203     19.0562     19.1423     17.2019
   7332.9170   5175.3238     23.3466     21.6443     21.3763     18.9337
   2835.8948   5175.9142     22.8486     21.2808     21.1037     18.7056
   3125.5742   5176.4691     20.8469     19.7768     19.9149     17.8752
   3216.2634   5176.2131     21.5850     20.4001     20.4323     18.2507
   3314.7058   5176.3790     19.2665     17.9855     17.8019     15.4807
   4139.1366   5176.4136     20.1143     19.1159     19.1863     17.2520
   4775.9067   5176.1929     21.8017     20.4317     20.4817     18.2778
   5200.1548   5175.9749     99.9999     24.4389     23.1683     19.9592
   5701.2697   5175.5994     20.2505     19.1494     19.2100     17.2677
   6701.7569   5176.2570     20.7786     19.6899     19.7365     17.7543
   7311.5818   5176.4380     21.5743     20.3083     20.3498     18.2013
   7664.6675   5176.2457     23.5307     21.8412     21.4753     19.0164
   2615.5388   5176.6597     21.3669     20.2458     20.2650     18.1613
   3046.6516   5177.2718     22.3700     21.0793     20.9845     18.6551
   3401.8894   5177.2283     99.9999     23.5439     22.6439     19.6521
   3518.7434   5177.3503     20.2611     19.2629     19.3762     17.4069
   3771.4493   5177.4805     19.1839     18.0413     18.0338     15.9420
   3892.9524   5177.3875     21.4053     20.1555     20.2881     18.1385
   4560.0637   5177.4707     99.9999     23.9617     23.0840     19.9015
   4660.5110   5177.4142     17.0951     17.0894     18.2901     17.8661
   5127.2082   5177.4622     21.8413     20.5229     20.4933     18.2784
   5332.6793   5177.0068     22.5199     20.9875     20.9230     18.5885
   6679.1773   5177.4518     22.1557     20.7424     20.7255     18.4686
   7082.5129   5176.8172     22.9414     21.3853     21.2214     18.8479
   7766.3231   5177.2671     99.9999     24.0458     23.0357     19.8616
   4058.4987   5178.2499     19.2893     18.3423     18.3704     16.4827
   4530.7504   5177.8939     20.4317     19.4345     19.5455     17.5608
   4808.4691   5177.6040     20.6285     19.5754     19.6378     17.6324
   4994.1251   5177.7773     22.3569     20.9008     20.8107     18.5137
   5833.9749   5178.2280     23.6336     21.8306     21.4130     18.9168
   6726.1718   5178.3674     22.2539     20.8683     20.7190     18.4518
   6941.3936   5178.4267     22.5691     20.9789     20.9208     18.6315
   7130.5994   5178.2596     19.4648     18.4748     18.4996     16.6269
   7184.1969   5178.1510     21.3965     20.2381     20.2437     18.1501
   7452.6490   5177.7769     21.1339     19.9976     20.1045     18.0502
   2747.4286   5179.3086     23.6084     21.7935     21.4608     18.9219
   3727.2967   5178.9023     21.9230     20.5526     20.5872     18.3447
   4277.8280   5178.6458     20.3912     19.3643     19.4648     17.4978
   4501.8417   5178.6045     19.3677     18.3144     18.3603     16.4176
   6484.2077   5179.1418     19.0650     17.9246     17.9488     15.9712
   7053.8634   5178.5411     20.4618     19.4333     19.5078     17.5663
   7159.3972   5178.9339     19.4076     18.4616     18.5411     16.7324
   7211.7249   5179.0943     23.1174     21.4859     21.2192     18.8365
   3071.7325   5179.5073     21.8842     20.6566     20.6158     18.3881
   3859.1745   5180.0624     21.4884     20.2259     20.2779     18.0303
   4423.6136   5179.7411     22.9517     21.2424     21.2051     18.7610
   4789.9845   5179.7636     19.2847     18.2784     18.2973     16.3982
   4824.6488   5180.4272     99.9999     22.6121     22.1224     19.3433
   4859.2508   5180.0128     19.6118     18.6464     18.7142     16.8495
   5581.9524   5179.8559     19.5831     18.5491     18.5620     16.6413
   5980.3337   5179.6374     21.5996     20.2529     20.2997     18.1225
   6060.9211   5180.3264     99.9999     24.4308     23.1343     19.6907
   6926.6930   5180.2160     23.6273     21.8249     21.5517     18.9920
   7644.2595   5179.8936     23.8379     22.0076     21.6729     19.0819
   2598.1758   5180.6643     99.9999     23.5336     22.7912     19.7812
   3573.7035   5180.5347     22.8101     21.1991     20.9581     18.5728
   3628.6821   5181.3244     20.2202     19.2754     19.3702     17.3752
   3865.6242   5180.8530     20.2646     19.2657     19.3278     17.3554
   4403.7547   5180.9002     99.9999     23.6694     22.8695     19.7968
   4798.2646   5181.3014     20.8875     19.7561     19.8298     17.7947
   5663.3067   5181.3805     20.0009     18.9586     18.9999     17.1189
   6171.4491   5180.9506     21.7677     20.4277     20.4334     18.1952
   3684.1388   5182.0873     19.1981     17.9759     17.8949     15.6857
   4434.9740   5181.6700     20.8662     19.7830     19.8616     17.8103
   5159.4477   5182.1138     99.9999     23.7363     22.7742     19.7398
   5507.7592   5181.7221     99.9999     22.9867     22.3498     19.3807
   5556.9680   5182.0783     20.9829     19.8295     19.9075     17.8370
   6386.3555   5181.8087     23.9783     21.8183     21.5713     18.8617
   6710.2382   5182.3633     21.5337     20.2254     20.2401     18.1286
   2575.1053   5182.7906     19.7630     18.8440     18.9123     17.0568
   2847.0716   5183.4706     22.4448     21.0234     20.8971     18.5900
   2864.6467   5182.6980     23.1230     21.6092     21.3226     18.8947
   3784.3315   5182.5973     99.9999     22.9012     22.3180     19.4654
   4266.1632   5183.0691     21.8890     20.6117     20.5516     18.2990
   4657.5189   5183.2964     18.9185     18.1248     18.0773     16.4881
   4884.6665   5182.8013     23.0538     21.2398     21.0913     18.5889
   4982.1112   5182.5766     22.7947     21.1185     21.0731     18.7060
   5075.1161   5182.6806     21.1085     19.8774     19.9452     17.8501
   5324.8737   5182.8566     21.4507     20.1781     20.1738     18.0211
   5368.1080   5182.9945     19.5177     18.4626     18.4873     16.5844
   6227.2916   5182.7858     19.5389     18.5347     18.5781     16.7117
   6319.3163   5183.3442     18.5954     17.6148     17.6826     15.8540
   6753.6626   5182.6421     19.0827     17.6858     17.4422     15.1176
   7900.1591   5183.0619     99.9999     99.9999     16.5341     14.1229
   5512.8649   5184.2547     23.3867     22.0493     21.8429     19.1019
   6975.9847   5183.9772     21.8139     20.4898     20.4552     18.2364
   6983.5831   5183.5495     21.9884     20.6435     20.6255     18.4253
   2647.6050   5184.7080     99.9999     22.9544     22.3004     19.4186
   4016.1008   5184.5044     21.3008     20.1352     20.1864     18.0617
   4147.1196   5185.2780     19.3278     18.2931     18.2967     16.3298
   4356.7868   5185.3629     21.8069     20.5382     20.5409     18.3508
   5318.0316   5185.0392     19.2781     17.9617     17.9098     15.7397
   5675.7648   5184.9861     99.9999     22.8309     22.4157     19.5687
   6156.6253   5184.8327     19.1552     18.1116     18.1184     16.2262
   6560.0690   5185.1535     23.9830     21.8806     21.6544     19.0945
   7113.3635   5185.0901     19.6121     18.6318     18.6987     16.8568
   4051.2313   5186.2775     20.8305     19.6605     19.7787     17.7392
   4252.3374   5185.8817     20.4841     19.4286     19.5169     17.5096
   4600.5407   5186.3751     17.8408     15.9294     15.4919     12.7725
   5379.9963   5186.4825     20.5823     19.4998     19.5345     17.5357
   5387.2728   5186.3137     20.9730     19.8215     19.8898     17.8309
   7462.4475   5185.5688     19.5600     18.6418     18.7344     16.9210
   2744.2661   5186.5331     23.2929     21.6648     21.4274     18.9609
   3596.2178   5187.3796     22.4287     21.0605     20.9045     18.5386
   4827.6508   5186.7860     22.3746     20.9077     20.8721     18.5634
   5044.6500   5186.9427     22.1308     20.7048     20.6795     18.4677
   5062.8114   5186.7667     99.9999     22.2947     21.9865     19.2816
   5121.4721   5187.0419     24.2529     22.1377     21.7873     19.1902
   5231.0207   5186.9577     20.2153     19.1625     19.2426     17.3113
   5759.1095   5186.9608     23.1261     21.4349     21.2234     18.8005
   7058.5682   5187.3478     19.4858     18.4581     18.4929     16.6128
   7284.2072   5186.9300     99.9999     23.0838     22.2009     19.1359
   7545.9250   5186.9321     22.8036     21.2185     21.0976     18.7189
   3220.7812   5188.3787     21.9163     20.6408     20.6285     18.3962
   3896.1678   5187.7997     19.3124     18.3853     18.4365     16.5799
   3974.5426   5188.3004     21.5055     20.3232     20.3362     18.1519
   5557.6170   5188.3164     20.3114     19.2473     19.2722     17.3019
   6047.5233   5187.9223     19.3104     18.0343     17.9298     15.7198
   6147.6498   5187.7404     22.0531     20.5650     20.5617     18.3373
   6240.3041   5188.2516     99.9999     22.8153     22.3494     19.4815
   6680.9447   5188.1963     99.9999     23.4722     22.6272     19.7418
   6724.2053   5187.8566     19.2269     17.7805     17.6575     15.3832
   3939.1768   5188.6125     20.1458     19.1835     19.2876     17.3353
   3951.0268   5188.6482     20.1648     19.1544     19.2561     17.3129
   4102.8660   5188.6772     23.8981     22.0304     21.6459     19.0803
   4527.1033   5189.2353     22.1890     20.7429     20.6927     18.3989
   5926.2308   5189.3199     23.6491     21.8687     21.5078     19.0366
   7478.9429   5189.4685     22.6208     21.0257     21.0157     18.6663
   7878.7139   5188.5289     99.9999     18.4192     18.5116     16.6608
   3305.9628   5189.8180     20.1478     19.1866     19.3421     17.4010
   3909.8315   5190.0571     99.9999     20.9575     20.8162     18.6297
   4170.7246   5189.9986     20.3709     19.3616     19.4331     17.4541
   4214.7934   5189.8403     24.8556     22.2525     21.8671     19.2125
   4390.4247   5189.8586     21.2185     20.0232     20.1382     18.0016
   4396.1648   5190.2026     23.0819     21.4775     21.2433     18.8399
   4864.1123   5189.5564     20.5285     19.4836     19.5883     17.6165
   5518.8386   5189.6041     99.9999     22.7163     22.1543     19.4071
   5839.0315   5189.6384     23.9531     22.0926     21.7000     19.0864
   5951.7293   5189.5060     23.4113     21.5671     21.3624     18.9220
   6040.2398   5189.8783     18.4281     16.6384     16.2826     13.7115
   6297.6975   5190.4462     19.1524     18.0225     18.0201     16.0504
   7630.2057   5190.3902     19.4934     18.6048     18.7073     16.8736
   3097.7018   5191.1808     19.9080     18.9208     19.0346     17.0722
   3560.6581   5191.4094     99.9999     24.0889     23.1744     19.8816
   5622.3828   5191.3653     24.5053     22.4364     21.9765     19.2670
   5907.0502   5190.5006     99.9999     22.8906     22.2678     19.4893
   6601.2049   5190.8644     21.8386     20.5395     20.5563     18.3774
   6616.2417   5191.4210     20.5475     19.4434     19.5470     17.5696
   6805.8622   5190.5162     23.3267     21.4809     21.3310     18.8821
   6963.5298   5190.9755     23.2328     21.4938     21.2641     18.8283
   2857.9704   5191.7782     23.0173     21.5801     21.3649     18.9759
   3143.1822   5191.5740     19.3387     18.0768     18.0277     15.7978
   3229.9989   5192.4836     22.6124     21.1987     21.0593     18.6923
   3398.7978   5192.2860     99.9999     19.9476     20.0711     17.9498
   4000.7311   5192.0852     21.7714     20.4675     20.4886     18.2898
   5488.2016   5192.1957     22.1165     20.6870     20.6906     18.4444
   5686.3985   5192.4337     21.4492     20.1612     20.2017     18.0859
   7349.0697   5191.9863     99.9999     23.6756     22.8285     19.7633
   7659.0731   5191.7476     19.8555     18.9212     19.0548     17.1861
   4176.5426   5192.5509     23.1142     21.4717     21.2476     18.7586
   4424.3661   5192.9751     19.8440     18.9079     18.9791     17.0731
   4432.8643   5192.5844     19.6820     18.6985     18.7667     16.8782
   5499.0548   5192.9383     23.8336     21.8511     21.5622     18.9879
   6343.6862   5193.1877     19.7839     18.8080     18.9167     17.0459
   6402.4754   5192.6535     18.0722     16.3647     16.0107     13.4696
   6543.1301   5192.5870     99.9999     22.2936     21.7592     19.1099
   6785.7701   5192.8615     99.9999     22.2969     21.8279     19.2210
   7065.5870   5193.2694     99.9999     23.4215     22.6565     19.6015
   7552.6270   5193.3891     99.9999     24.2077     23.1902     19.9835
   3921.3659   5194.3492     15.7333     15.4456     15.7033     14.9755
   4034.8566   5193.8663     21.8772     20.5067     20.5020     18.2177
   4121.5407   5193.9821     19.3867     18.3452     18.3207     16.3249
   4674.9774   5193.7581     22.6461     21.1463     21.0240     18.6382
   4886.1075   5194.1950     19.9280     18.8801     18.9509     17.0047
   5459.2025   5193.6788     22.5452     21.0343     20.9211     18.5792
   5701.0477   5194.0863     22.8317     21.2656     21.0674     18.7327
   5861.5952   5194.0228     99.9999     24.0098     23.2732     19.9107
   3359.6722   5194.9339     23.8822     22.1340     21.7281     19.1079
   4199.1356   5195.2908     99.9999     23.3524     22.5832     19.6562
   6534.6330   5195.1752     19.4517     18.4662     18.4856     16.6179
   3766.2120   5195.5332     19.5278     18.5621     18.6192     16.6737
   4767.4280   5195.5345     99.9999     22.6164     22.0769     19.3031
   5037.1507   5196.2298     99.9999     23.8619     23.0942     19.9086
   5350.5201   5196.3814     20.0117     18.9516     19.0090     17.0347
   6206.1330   5195.9133     19.6637     18.6877     18.7444     16.9040
   7003.5997   5195.5936     20.7736     19.6891     19.7836     17.7928
   7108.2653   5195.7986     99.9999     23.0361     22.4620     19.4786
   7123.7853   5196.0945     21.8963     20.5803     20.6231     18.3837
   3090.1747   5197.4511     19.8910     18.9663     19.0756     17.1678
   3179.8652   5196.5947     19.2615     18.1693     18.1387     16.0293
   3337.0393   5197.2585     99.9999     23.7445     22.8676     19.7386
   3479.2553   5197.1834     99.9999     23.9462     22.9979     19.8959
   4228.5634   5196.8670     19.6406     18.6586     18.7151     16.7931
   5276.2843   5197.0990     22.6766     21.1104     20.9958     18.6757
   5444.0964   5196.7245     19.8392     18.8066     18.8660     16.9848
   5737.4200   5197.2882     20.5218     19.4045     19.4926     17.5515
   5994.2763   5197.4727     21.8499     20.5504     20.5565     18.3715
   6231.0758   5197.3957     22.2583     20.8185     20.7903     18.5341
   7433.1334   5196.8291     21.5079     20.2986     20.3245     18.2158
   3819.9258   5197.9358     20.1620     19.1757     19.2528     17.2570
   4038.9974   5198.2572     20.7509     19.6691     19.7315     17.6842
   4212.4111   5198.1981     24.5509     22.6416     22.0732     19.3319
   4387.3502   5197.7891     21.7491     20.4792     20.4373     18.2700
   4519.6909   5198.0829     22.1024     20.6453     20.6386     18.3645
